domain,mode,param,head,class,support,predicted,precision,recall,f1,true_positive,false_positive,false_negative
CR,logit_ema,0.25,social,0,954,8108,0.0556240749876665,0.4727463312368973,0.09953652615316708,451,7657,503
CR,logit_ema,0.25,social,1,3077,4582,0.5768223483195112,0.858953526161846,0.6901684292988641,2643,1939,434
CR,logit_ema,0.25,social,2,11812,4605,0.9915309446254071,0.3865560447003048,0.5562526649205093,4566,39,7246
CR,logit_ema,0.25,social,3,1452,0,nan,0.0,nan,0,0,1452
CR,logit_ema,0.25,social,4,0,0,nan,nan,nan,0,0,0
CR,logit_ema,0.4,task,0,47407,40223,0.9209158938915546,0.7813614023245512,0.8454182357640078,37042,3181,10365
CR,logit_ema,0.4,task,1,4384,352,0.4147727272727273,0.0333029197080292,0.06165540540540541,146,206,4238
CR,logit_ema,0.4,task,2,1298,7165,0.18004187020237264,0.9938366718027735,0.304856433888692,1290,5875,8
CR,logit_ema,0.4,task,3,12257,17606,0.5550380552084516,0.7972587093089663,0.654455346080434,9772,7834,2485
CR,logit_ema,0.4,social,0,954,8093,0.05585073520326208,0.47379454926624737,0.09992262628495634,452,7641,502
CR,logit_ema,0.4,social,1,3077,4604,0.5729800173761946,0.8573285667858304,0.686889727900013,2638,1966,439
CR,logit_ema,0.4,social,2,11812,4598,0.9908655937364071,0.3857094480189638,0.5552711761121267,4556,42,7256
CR,logit_ema,0.4,social,3,1452,0,nan,0.0,nan,0,0,1452
CR,logit_ema,0.4,social,4,0,0,nan,nan,nan,0,0,0
CR,logit_ema,0.6,task,0,47407,40166,0.9206293880396356,0.780011390722889,0.8445068685553767,36978,3188,10429
CR,logit_ema,0.6,task,1,4384,365,0.4054794520547945,0.03375912408759124,0.06232891134975784,148,217,4236
CR,logit_ema,0.6,task,2,1298,7177,0.17974083879058103,0.9938366718027735,0.30442477876106194,1290,5887,8
CR,logit_ema,0.6,task,3,12257,17638,0.5538042862002495,0.7969323651790814,0.653487205218264,9768,7870,2489
CR,logit_ema,0.6,social,0,954,8087,0.05651044886855447,0.4790356394129979,0.10109501161375954,457,7630,497
