dataset,session_id,role,frame_idx,time_seconds,session_phase_decile,gate
noxi,020,novice,16065,642.6,9,0.6495686769485474
noxi,020,novice,16315,652.6,9,0.7590537667274475
noxi,020,expert,16065,642.6,9,0.49939626455307007
noxi,020,expert,16315,652.6,9,0.437058687210083
noxi,028,novice,0,0.0,0,0.7821604013442993
noxi,028,novice,250,10.0,0,0.6432381272315979
noxi,028,expert,0,0.0,0,0.541496992111206
noxi,028,expert,250,10.0,0,0.5031316876411438
noxi,028,novice,125,5.0,0,0.7279183268547058
noxi,028,novice,375,15.0,0,0.5936523675918579
noxi,028,expert,125,5.0,0,0.534462034702301
noxi,028,expert,375,15.0,0,0.5965772867202759
noxi,028,novice,250,10.0,0,0.6194084882736206
noxi,028,novice,500,20.0,0,0.4877815842628479
noxi,028,expert,250,10.0,0,0.49876531958580017
noxi,028,expert,500,20.0,0,0.5927204489707947
noxi,028,novice,375,15.0,0,0.6354316473007202
noxi,028,novice,625,25.0,0,0.5981496572494507
noxi,028,expert,375,15.0,0,0.5717350840568542
noxi,028,expert,625,25.0,0,0.5080861449241638
noxi,028,novice,500,20.0,0,0.5384705066680908
noxi,028,novice,750,30.0,0,0.6438748836517334
noxi,028,expert,500,20.0,0,0.6092839241027832
noxi,028,expert,750,30.0,0,0.4485531747341156
noxi,028,novice,625,25.0,0,0.5623117089271545
noxi,028,novice,875,35.0,0,0.762490451335907
noxi,028,expert,625,25.0,0,0.5922027826309204
noxi,028,expert,875,35.0,0,0.41415101289749146
noxi,028,novice,750,30.0,0,0.662977397441864
noxi,028,novice,1000,40.0,0,0.6217305660247803
noxi,028,expert,750,30.0,0,0.5200974941253662
noxi,028,expert,1000,40.0,0,0.4236542284488678
noxi,028,novice,875,35.0,0,0.6759358048439026
noxi,028,novice,1125,45.0,0,0.7238278985023499
noxi,028,expert,875,35.0,0,0.5208664536476135
noxi,028,expert,1125,45.0,0,0.43448397517204285
noxi,028,novice,1000,40.0,0,0.6247135400772095
noxi,028,novice,1250,50.0,0,0.7201612591743469
noxi,028,expert,1000,40.0,0,0.5330394506454468
noxi,028,expert,1250,50.0,0,0.5738834142684937
noxi,028,novice,1125,45.0,0,0.5995976328849792
noxi,028,novice,1375,55.0,0,0.7574386596679688
noxi,028,expert,1125,45.0,0,0.5310969352722168
noxi,028,expert,1375,55.0,0,0.6305000185966492
noxi,028,novice,1250,50.0,0,0.6488361358642578
noxi,028,novice,1500,60.0,0,0.5747939944267273
noxi,028,expert,1250,50.0,0,0.6047112941741943
noxi,028,expert,1500,60.0,0,0.4863094091415405
noxi,028,novice,1375,55.0,0,0.6595726013183594
noxi,028,novice,1625,65.0,0,0.5802127718925476
noxi,028,expert,1375,55.0,0,0.5414857864379883
noxi,028,expert,1625,65.0,0,0.42814764380455017
noxi,028,novice,1500,60.0,0,0.6159532070159912
noxi,028,novice,1750,70.0,0,0.7380293011665344
noxi,028,expert,1500,60.0,0,0.5353115200996399
noxi,028,expert,1750,70.0,0,0.5420151948928833
noxi,028,novice,1625,65.0,0,0.6741491556167603
noxi,028,novice,1875,75.0,0,0.7274705171585083
noxi,028,expert,1625,65.0,0,0.49701470136642456
noxi,028,expert,1875,75.0,0,0.4986805021762848
noxi,028,novice,1750,70.0,0,0.6846235394477844
noxi,028,novice,2000,80.0,0,0.7421464920043945
noxi,028,expert,1750,70.0,0,0.580278217792511
noxi,028,expert,2000,80.0,0,0.3920428454875946
noxi,028,novice,1875,75.0,0,0.6822240352630615
noxi,028,novice,2125,85.0,0,0.7498868703842163
noxi,028,expert,1875,75.0,0,0.5664392709732056
noxi,028,expert,2125,85.0,0,0.3807486891746521
noxi,028,novice,2000,80.0,0,0.6469352841377258
noxi,028,novice,2250,90.0,0,0.7544849514961243
noxi,028,expert,2000,80.0,0,0.4716700315475464
noxi,028,expert,2250,90.0,0,0.5224988460540771
noxi,028,novice,2125,85.0,0,0.6645720601081848
noxi,028,novice,2375,95.0,0,0.6948779225349426
noxi,028,expert,2125,85.0,0,0.5263330936431885
noxi,028,expert,2375,95.0,0,0.5876883864402771
noxi,028,novice,2250,90.0,0,0.6782641410827637
noxi,028,novice,2500,100.0,0,0.7561265230178833
noxi,028,expert,2250,90.0,0,0.5327759385108948
noxi,028,expert,2500,100.0,0,0.5903356075286865
noxi,028,novice,2375,95.0,0,0.7260780930519104
noxi,028,novice,2625,105.0,0,0.7365386486053467
noxi,028,expert,2375,95.0,0,0.5279073715209961
noxi,028,expert,2625,105.0,0,0.5019298195838928
noxi,028,novice,2500,100.0,0,0.6595568656921387
noxi,028,novice,2750,110.0,0,0.7030984163284302
noxi,028,expert,2500,100.0,0,0.5481875538825989
noxi,028,expert,2750,110.0,0,0.5493995547294617
noxi,028,novice,2625,105.0,0,0.6791634559631348
noxi,028,novice,2875,115.0,0,0.619966983795166
noxi,028,expert,2625,105.0,0,0.5869868397712708
noxi,028,expert,2875,115.0,0,0.598241925239563
noxi,028,novice,2750,110.0,0,0.6443150043487549
noxi,028,novice,3000,120.0,1,0.5941275358200073
noxi,028,expert,2750,110.0,0,0.5465409755706787
noxi,028,expert,3000,120.0,1,0.5022382140159607
noxi,028,novice,2875,115.0,0,0.6039596199989319
noxi,028,novice,3125,125.0,1,0.7257846593856812
noxi,028,expert,2875,115.0,0,0.5467150211334229
noxi,028,expert,3125,125.0,1,0.43026453256607056
noxi,028,novice,3000,120.0,1,0.6460155248641968
noxi,028,novice,3250,130.0,1,0.7246828079223633
noxi,028,expert,3000,120.0,1,0.5455261468887329
noxi,028,expert,3250,130.0,1,0.5415986180305481
noxi,028,novice,3125,125.0,1,0.6599236726760864
noxi,028,novice,3375,135.0,1,0.7416832447052002
noxi,028,expert,3125,125.0,1,0.5484937429428101
noxi,028,expert,3375,135.0,1,0.5159605741500854
noxi,028,novice,3250,130.0,1,0.671493411064148
noxi,028,novice,3500,140.0,1,0.6877723932266235
noxi,028,expert,3250,130.0,1,0.5219141244888306
noxi,028,expert,3500,140.0,1,0.40024426579475403
noxi,028,novice,3375,135.0,1,0.6762553453445435
noxi,028,novice,3625,145.0,1,0.7172370553016663
noxi,028,expert,3375,135.0,1,0.561774492263794
noxi,028,expert,3625,145.0,1,0.48690569400787354
noxi,028,novice,3500,140.0,1,0.6335244178771973
noxi,028,novice,3750,150.0,1,0.5646623969078064
noxi,028,expert,3500,140.0,1,0.5363317728042603
noxi,028,expert,3750,150.0,1,0.5059722065925598
noxi,028,novice,3625,145.0,1,0.6438454985618591
noxi,028,novice,3875,155.0,1,0.7241887450218201
noxi,028,expert,3625,145.0,1,0.5066359043121338
noxi,028,expert,3875,155.0,1,0.45272213220596313
noxi,028,novice,3750,150.0,1,0.5995414853096008
noxi,028,novice,4000,160.0,1,0.7035995125770569
noxi,028,expert,3750,150.0,1,0.5273340940475464
noxi,028,expert,4000,160.0,1,0.4495367407798767
noxi,028,novice,3875,155.0,1,0.6697429418563843
noxi,028,novice,4125,165.0,1,0.6811818480491638
noxi,028,expert,3875,155.0,1,0.5377086400985718
noxi,028,expert,4125,165.0,1,0.43649736046791077
noxi,028,novice,4000,160.0,1,0.6473470330238342
noxi,028,novice,4250,170.0,1,0.7194718718528748
noxi,028,expert,4000,160.0,1,0.48242709040641785
noxi,028,expert,4250,170.0,1,0.46148553490638733
noxi,028,novice,4125,165.0,1,0.6297846436500549
noxi,028,novice,4375,175.0,1,0.6603517532348633
noxi,028,expert,4125,165.0,1,0.5314816832542419
noxi,028,expert,4375,175.0,1,0.6208895444869995
noxi,028,novice,4250,170.0,1,0.6502869725227356
noxi,028,novice,4500,180.0,1,0.7565550208091736
noxi,028,expert,4250,170.0,1,0.5585373044013977
noxi,028,expert,4500,180.0,1,0.447733610868454
noxi,028,novice,4375,175.0,1,0.5716275572776794
noxi,028,novice,4625,185.0,1,0.5839487910270691
noxi,028,expert,4375,175.0,1,0.5553612112998962
noxi,028,expert,4625,185.0,1,0.47980207204818726
noxi,028,novice,4500,180.0,1,0.7024444341659546
noxi,028,novice,4750,190.0,1,0.7428379058837891
noxi,028,expert,4500,180.0,1,0.5732901096343994
noxi,028,expert,4750,190.0,1,0.43177536129951477
noxi,028,novice,4625,185.0,1,0.603286862373352
noxi,028,novice,4875,195.0,1,0.6908172369003296
noxi,028,expert,4625,185.0,1,0.6001527309417725
noxi,028,expert,4875,195.0,1,0.4962165355682373
noxi,028,novice,4750,190.0,1,0.6856454014778137
noxi,028,novice,5000,200.0,1,0.7665460705757141
noxi,028,expert,4750,190.0,1,0.5417530536651611
noxi,028,expert,5000,200.0,1,0.4031749367713928
noxi,028,novice,4875,195.0,1,0.6368839740753174
noxi,028,novice,5125,205.0,1,0.7151885628700256
noxi,028,expert,4875,195.0,1,0.49717140197753906
noxi,028,expert,5125,205.0,1,0.4308365285396576
noxi,028,novice,5000,200.0,1,0.6795212030410767
noxi,028,novice,5250,210.0,1,0.7123737335205078
noxi,028,expert,5000,200.0,1,0.5273969769477844
noxi,028,expert,5250,210.0,1,0.5103701949119568
noxi,028,novice,5125,205.0,1,0.666057288646698
noxi,028,novice,5375,215.0,1,0.7199194431304932
noxi,028,expert,5125,205.0,1,0.5574213266372681
noxi,028,expert,5375,215.0,1,0.43600335717201233
noxi,028,novice,5250,210.0,1,0.6652441024780273
noxi,028,novice,5500,220.0,1,0.6735730171203613
noxi,028,expert,5250,210.0,1,0.5880854725837708
noxi,028,expert,5500,220.0,1,0.49493208527565
noxi,028,novice,5375,215.0,1,0.6225019693374634
noxi,028,novice,5625,225.0,1,0.7362338900566101
noxi,028,expert,5375,215.0,1,0.5676665306091309
noxi,028,expert,5625,225.0,1,0.39121147990226746
noxi,028,novice,5500,220.0,1,0.6134871244430542
noxi,028,novice,5750,230.0,1,0.7216890454292297
noxi,028,expert,5500,220.0,1,0.5677614212036133
noxi,028,expert,5750,230.0,1,0.468304842710495
noxi,028,novice,5625,225.0,1,0.6756959557533264
noxi,028,novice,5875,235.0,2,0.6810309886932373
noxi,028,expert,5625,225.0,1,0.5156787633895874
noxi,028,expert,5875,235.0,2,0.5148978233337402
noxi,028,novice,5750,230.0,1,0.6655321717262268
noxi,028,novice,6000,240.0,2,0.6614078879356384
noxi,028,expert,5750,230.0,1,0.5521488785743713
noxi,028,expert,6000,240.0,2,0.4702666997909546
noxi,028,novice,5875,235.0,2,0.6248293519020081
noxi,028,novice,6125,245.0,2,0.6725045442581177
noxi,028,expert,5875,235.0,2,0.5122953653335571
noxi,028,expert,6125,245.0,2,0.40438270568847656
noxi,028,novice,6000,240.0,2,0.6828433871269226
noxi,028,novice,6250,250.0,2,0.7241284251213074
noxi,028,expert,6000,240.0,2,0.5656789541244507
noxi,028,expert,6250,250.0,2,0.4559299051761627
noxi,028,novice,6125,245.0,2,0.6267105340957642
noxi,028,novice,6375,255.0,2,0.7170582413673401
noxi,028,expert,6125,245.0,2,0.4916157126426697
noxi,028,expert,6375,255.0,2,0.4417724609375
noxi,028,novice,6250,250.0,2,0.6593156456947327
noxi,028,novice,6500,260.0,2,0.6599671840667725
noxi,028,expert,6250,250.0,2,0.5423811674118042
noxi,028,expert,6500,260.0,2,0.46938183903694153
noxi,028,novice,6375,255.0,2,0.6662305593490601
noxi,028,novice,6625,265.0,2,0.5991936326026917
noxi,028,expert,6375,255.0,2,0.5068459510803223
noxi,028,expert,6625,265.0,2,0.41616344451904297
noxi,028,novice,6500,260.0,2,0.6569680571556091
noxi,028,novice,6750,270.0,2,0.7644500732421875
noxi,028,expert,6500,260.0,2,0.5502789616584778
noxi,028,expert,6750,270.0,2,0.08010793477296829
noxi,028,novice,6625,265.0,2,0.6243671774864197
noxi,028,novice,6875,275.0,2,0.7632843255996704
noxi,028,expert,6625,265.0,2,0.549235463142395
noxi,028,expert,6875,275.0,2,0.46188884973526
noxi,028,novice,6750,270.0,2,0.6740423440933228
noxi,028,novice,7000,280.0,2,0.7280307412147522
noxi,028,expert,6750,270.0,2,0.2303360402584076
noxi,028,expert,7000,280.0,2,0.40490472316741943
noxi,028,novice,6875,275.0,2,0.6901703476905823
noxi,028,novice,7125,285.0,2,0.7357078790664673
noxi,028,expert,6875,275.0,2,0.5895423889160156
noxi,028,expert,7125,285.0,2,0.41579195857048035
noxi,028,novice,7000,280.0,2,0.654731035232544
noxi,028,novice,7250,290.0,2,0.7144165635108948
noxi,028,expert,7000,280.0,2,0.5395708084106445
noxi,028,expert,7250,290.0,2,0.3860524594783783
noxi,028,novice,7125,285.0,2,0.7034061551094055
noxi,028,novice,7375,295.0,2,0.5951656699180603
noxi,028,expert,7125,285.0,2,0.48940321803092957
noxi,028,expert,7375,295.0,2,0.42073407769203186
noxi,028,novice,7250,290.0,2,0.6543847918510437
noxi,028,novice,7500,300.0,2,0.7202129364013672
noxi,028,expert,7250,290.0,2,0.5164687037467957
noxi,028,expert,7500,300.0,2,0.3262687921524048
noxi,028,novice,7375,295.0,2,0.6619859337806702
noxi,028,novice,7625,305.0,2,0.7621932029724121
noxi,028,expert,7375,295.0,2,0.5167763233184814
noxi,028,expert,7625,305.0,2,0.32727405428886414
noxi,028,novice,7500,300.0,2,0.6653696298599243
noxi,028,novice,7750,310.0,2,0.7015801072120667
noxi,028,expert,7500,300.0,2,0.5068106055259705
noxi,028,expert,7750,310.0,2,0.365327924489975
noxi,028,novice,7625,305.0,2,0.6771684288978577
noxi,028,novice,7875,315.0,2,0.7136540412902832
noxi,028,expert,7625,305.0,2,0.48056092858314514
noxi,028,expert,7875,315.0,2,0.4877498149871826
noxi,028,novice,7750,310.0,2,0.6565055251121521
noxi,028,novice,8000,320.0,2,0.7735446691513062
noxi,028,expert,7750,310.0,2,0.4968039393424988
noxi,028,expert,8000,320.0,2,0.4300396144390106
noxi,028,novice,7875,315.0,2,0.6578958034515381
noxi,028,novice,8125,325.0,2,0.5766634345054626
noxi,028,expert,7875,315.0,2,0.5836548805236816
noxi,028,expert,8125,325.0,2,0.4458601474761963
noxi,028,novice,8000,320.0,2,0.7816276550292969
noxi,028,novice,8250,330.0,2,0.7022604942321777
noxi,028,expert,8000,320.0,2,0.5531638860702515
noxi,028,expert,8250,330.0,2,0.48272767663002014
noxi,028,novice,8125,325.0,2,0.586487352848053
noxi,028,novice,8375,335.0,2,0.7467164397239685
noxi,028,expert,8125,325.0,2,0.5585818886756897
noxi,028,expert,8375,335.0,2,0.5471054315567017
noxi,028,novice,8250,330.0,2,0.6362048983573914
noxi,028,novice,8500,340.0,2,0.7570840716362
noxi,028,expert,8250,330.0,2,0.5553022623062134
noxi,028,expert,8500,340.0,2,0.4745157063007355
noxi,028,novice,8375,335.0,2,0.6723902225494385
noxi,028,novice,8625,345.0,2,0.7572657465934753
noxi,028,expert,8375,335.0,2,0.5461094975471497
noxi,028,expert,8625,345.0,2,0.6613527536392212
noxi,028,novice,8500,340.0,2,0.7096742391586304
noxi,028,novice,8750,350.0,2,0.7233591675758362
noxi,028,expert,8500,340.0,2,0.506540834903717
noxi,028,expert,8750,350.0,2,0.5238053202629089
noxi,028,novice,8625,345.0,2,0.646984875202179
noxi,028,novice,8875,355.0,3,0.6394956111907959
noxi,028,expert,8625,345.0,2,0.5306881070137024
noxi,028,expert,8875,355.0,3,0.5770156383514404
noxi,028,novice,8750,350.0,2,0.6469299793243408
noxi,028,novice,9000,360.0,3,0.70087730884552
noxi,028,expert,8750,350.0,2,0.5092681050300598
noxi,028,expert,9000,360.0,3,0.4501304626464844
noxi,028,novice,8875,355.0,3,0.6775335669517517
noxi,028,novice,9125,365.0,3,0.6268894076347351
noxi,028,expert,8875,355.0,3,0.5234599709510803
noxi,028,expert,9125,365.0,3,0.4587816596031189
noxi,028,novice,9000,360.0,3,0.6676163673400879
noxi,028,novice,9250,370.0,3,0.7522929310798645
noxi,028,expert,9000,360.0,3,0.5167461037635803
noxi,028,expert,9250,370.0,3,0.4349117875099182
noxi,028,novice,9125,365.0,3,0.6435600519180298
noxi,028,novice,9375,375.0,3,0.8140985369682312
noxi,028,expert,9125,365.0,3,0.5171020030975342
noxi,028,expert,9375,375.0,3,0.5211837291717529
noxi,028,novice,9250,370.0,3,0.7072675824165344
noxi,028,novice,9500,380.0,3,0.6540023684501648
noxi,028,expert,9250,370.0,3,0.5274120569229126
noxi,028,expert,9500,380.0,3,0.5272305607795715
noxi,028,novice,9375,375.0,3,0.6964783668518066
noxi,028,novice,9625,385.0,3,0.6790865659713745
noxi,028,expert,9375,375.0,3,0.528452455997467
noxi,028,expert,9625,385.0,3,0.5520042777061462
noxi,028,novice,9500,380.0,3,0.5945391058921814
noxi,028,novice,9750,390.0,3,0.7640632390975952
noxi,028,expert,9500,380.0,3,0.537517786026001
noxi,028,expert,9750,390.0,3,0.46487686038017273
noxi,028,novice,9625,385.0,3,0.6399208307266235
noxi,028,novice,9875,395.0,3,0.7179654836654663
noxi,028,expert,9625,385.0,3,0.5424760580062866
noxi,028,expert,9875,395.0,3,0.5558502078056335
noxi,028,novice,9750,390.0,3,0.6899450421333313
noxi,028,novice,10000,400.0,3,0.570337176322937
noxi,028,expert,9750,390.0,3,0.5024765729904175
noxi,028,expert,10000,400.0,3,0.5973411798477173
noxi,028,novice,9875,395.0,3,0.6857085824012756
noxi,028,novice,10125,405.0,3,0.6276741623878479
noxi,028,expert,9875,395.0,3,0.5453445315361023
noxi,028,expert,10125,405.0,3,0.5461010336875916
noxi,028,novice,10000,400.0,3,0.6170284152030945
noxi,028,novice,10250,410.0,3,0.6383091807365417
noxi,028,expert,10000,400.0,3,0.5253022909164429
noxi,028,expert,10250,410.0,3,0.45675668120384216
noxi,028,novice,10125,405.0,3,0.6151413917541504
noxi,028,novice,10375,415.0,3,0.7395473718643188
noxi,028,expert,10125,405.0,3,0.509951651096344
noxi,028,expert,10375,415.0,3,0.47916415333747864
noxi,028,novice,10250,410.0,3,0.6686016917228699
noxi,028,novice,10500,420.0,3,0.661161482334137
noxi,028,expert,10250,410.0,3,0.5014437437057495
noxi,028,expert,10500,420.0,3,0.5374253392219543
noxi,028,novice,10375,415.0,3,0.6253887414932251
noxi,028,novice,10625,425.0,3,0.7457993626594543
noxi,028,expert,10375,415.0,3,0.49249914288520813
noxi,028,expert,10625,425.0,3,0.47755712270736694
noxi,028,novice,10500,420.0,3,0.6173132658004761
noxi,028,novice,10750,430.0,3,0.7616769671440125
noxi,028,expert,10500,420.0,3,0.46020108461380005
noxi,028,expert,10750,430.0,3,0.43002191185951233
noxi,028,novice,10625,425.0,3,0.6979507803916931
noxi,028,novice,10875,435.0,3,0.7332700490951538
noxi,028,expert,10625,425.0,3,0.4868398606777191
noxi,028,expert,10875,435.0,3,0.5232277512550354
noxi,028,novice,10750,430.0,3,0.7114753723144531
noxi,028,novice,11000,440.0,3,0.5469639301300049
noxi,028,expert,10750,430.0,3,0.5583603382110596
noxi,028,expert,11000,440.0,3,0.5353868007659912
noxi,028,novice,10875,435.0,3,0.6681182384490967
noxi,028,novice,11125,445.0,3,0.7792971134185791
noxi,028,expert,10875,435.0,3,0.5208571553230286
noxi,028,expert,11125,445.0,3,0.4882054626941681
noxi,028,novice,11000,440.0,3,0.5797099471092224
noxi,028,novice,11250,450.0,3,0.578574538230896
noxi,028,expert,11000,440.0,3,0.5344076752662659
noxi,028,expert,11250,450.0,3,0.5652032494544983
noxi,028,novice,11125,445.0,3,0.6896387934684753
noxi,028,novice,11375,455.0,3,0.6302340626716614
noxi,028,expert,11125,445.0,3,0.5255241990089417
noxi,028,expert,11375,455.0,3,0.48588892817497253
noxi,028,novice,11250,450.0,3,0.6092627048492432
noxi,028,novice,11500,460.0,3,0.7218170166015625
noxi,028,expert,11250,450.0,3,0.5928426384925842
noxi,028,expert,11500,460.0,3,0.48496419191360474
noxi,028,novice,11375,455.0,3,0.6236817240715027
noxi,028,novice,11625,465.0,3,0.6813820004463196
noxi,028,expert,11375,455.0,3,0.553227424621582
noxi,028,expert,11625,465.0,3,0.46913406252861023
noxi,028,novice,11500,460.0,3,0.627628743648529
noxi,028,novice,11750,470.0,4,0.756950855255127
noxi,028,expert,11500,460.0,3,0.5806230902671814
noxi,028,expert,11750,470.0,4,0.3641752302646637
noxi,028,novice,11625,465.0,3,0.6837813854217529
noxi,028,novice,11875,475.0,4,0.6791182160377502
noxi,028,expert,11625,465.0,3,0.5696188807487488
noxi,028,expert,11875,475.0,4,0.4696441888809204
noxi,028,novice,11750,470.0,4,0.6999256610870361
noxi,028,novice,12000,480.0,4,0.6662590503692627
noxi,028,expert,11750,470.0,4,0.5164099931716919
noxi,028,expert,12000,480.0,4,0.5493372082710266
noxi,028,novice,11875,475.0,4,0.6185593605041504
noxi,028,novice,12125,485.0,4,0.6945608854293823
noxi,028,expert,11875,475.0,4,0.5222232341766357
noxi,028,expert,12125,485.0,4,0.4486290514469147
noxi,028,novice,12000,480.0,4,0.662097692489624
noxi,028,novice,12250,490.0,4,0.7137759923934937
noxi,028,expert,12000,480.0,4,0.5574657320976257
noxi,028,expert,12250,490.0,4,0.4391593337059021
noxi,028,novice,12125,485.0,4,0.7040630578994751
noxi,028,novice,12375,495.0,4,0.7919533848762512
noxi,028,expert,12125,485.0,4,0.5664016604423523
noxi,028,expert,12375,495.0,4,0.4494764506816864
noxi,028,novice,12250,490.0,4,0.651286244392395
noxi,028,novice,12500,500.0,4,0.4990866184234619
noxi,028,expert,12250,490.0,4,0.5289009213447571
noxi,028,expert,12500,500.0,4,0.45589596033096313
noxi,028,novice,12375,495.0,4,0.7085822224617004
noxi,028,novice,12625,505.0,4,0.7589895725250244
noxi,028,expert,12375,495.0,4,0.5264490842819214
noxi,028,expert,12625,505.0,4,0.38228100538253784
noxi,028,novice,12500,500.0,4,0.5410105586051941
noxi,028,novice,12750,510.0,4,0.6475077867507935
noxi,028,expert,12500,500.0,4,0.5313509106636047
noxi,028,expert,12750,510.0,4,0.5397295355796814
noxi,028,novice,12625,505.0,4,0.7186629176139832
noxi,028,novice,12875,515.0,4,0.8204328417778015
noxi,028,expert,12625,505.0,4,0.5300723314285278
noxi,028,expert,12875,515.0,4,0.4894962012767792
noxi,028,novice,12750,510.0,4,0.6476401686668396
noxi,028,novice,13000,520.0,4,0.6683071255683899
noxi,028,expert,12750,510.0,4,0.5537311434745789
noxi,028,expert,13000,520.0,4,0.4642506539821625
noxi,028,novice,12875,515.0,4,0.7580991983413696
noxi,028,novice,13125,525.0,4,0.6985692381858826
