corpus,branch,source_mode,smoother,param,dataset,session_id,n_frames,ccc,mae,rmse,pearson
noxi_j,metadata_head,single_visual_videomae,ema,0.1,noxij,122,31700,0.1851144745384044,0.10935117942978181,0.1424079278332998,0.27919364653664114
noxi_j,metadata_head,single_visual_videomae,ema,0.1,noxij,123,35150,0.6623932800768174,0.1003728906158491,0.12014012595490277,0.7270219451466594
noxi_j,metadata_head,single_visual_videomae,ema,0.1,noxij,124,34400,0.5429615891122596,0.07541443368406814,0.10651246079558313,0.5598102220884515
noxi_j,metadata_head,single_visual_videomae,ema,0.1,noxij,125,32750,0.4061777101163491,0.15695766243435905,0.18200087423879668,0.6556850089311349
noxi_j,metadata_head,single_visual_videomae,ema,0.1,noxij,126,30800,0.37546743090717405,0.155210204511213,0.18278774866623418,0.6499287280435239
noxi_j,metadata_head,single_visual_videomae,ema,0.1,noxij,143,42050,0.3949567304645127,0.09490842787021131,0.11694675555859776,0.7577117204296074
noxi_j,metadata_head,single_visual_videomae,ema,0.1,noxij,144,38500,0.24404989074279765,0.09603724760012897,0.13464560897087824,0.4936839046754855
noxi_j,metadata_head,single_visual_videomae,ema,0.1,noxij,145,54698,0.3017889500331219,0.09739066785430853,0.12140354665888073,0.514902291661346
noxi_j,metadata_head,single_visual_videomae,ema,0.1,noxij,146,72600,0.40053941524079906,0.09031039970217664,0.11921413578109719,0.6383291138173045
noxi_j,metadata_head,single_visual_videomae,ema,0.2,noxij,121,28100,0.5375185990284598,0.08264853481647436,0.12259703760918733,0.6383343568519957
